casting,director,duration,entries,film_id,genres,img_src,press_ratings,release,societies,synopsis,title,viewers_ratings
Simon Schwarz|Martin Bishop|Lilli Fichtner|Matthias Bundschuh|Sascha Nathan|Fabian Busch|Maximilian Brückner|Frederic Linkemann|Frederik Schmid|Johannes Allmayer|Jakob Diehl|Godehard Giese|Rafael Stachowiak|Markus Schleinzer|Philipp Hochmair|Arnd Klawitter|Thomas Loibl|Peter Jordan,Matti Geschonneck,108,33680,289843,Drame|Historique,https://fr.web.img4.acsta.net/c_310_420/pictures/23/03/14/15/35/5416892.jpg,3.4,19 avril 2023,"Constantin Film Verleih,ZDF,Condor Distribution,Global Screen","Au matin du 20 janvier 1942, une quinzaine de dignitaires du IIIe Reich se retrouvent dans une villa cossue à Wannsee, conviés par Reinhard Heydrich à une mystérieuse conférence. Ils en découvrent le motif à la dernière minute : ces représentants de la Waffen SS ou du Parti, fonctionnaires des différents ministères, émissaires des provinces conquises, apprennent qu’ils devront s’être mis d’accord avant midi sur un plan d’élimination du peuple juif, appelé Solution Finale. Deux heures durant vont alors se succéder débats, manœuvres et jeux de pouvoir, autour de ce qui fera basculer dans la tragédie des millions de destins.",La Conférence,3.8
Hailee Steinfeld|Sam Claflin|Nat Faxon|Lili Reinhart|Jaclyn Smith|Batur Belirdi|Naomi Scott|Anna Drexler|Robert Maaser|Marie-Lou Sellem|David Schütter|Sebastian Kroehnert|Luis Gerardo Méndez|Laverne Cox|Kristen Stewart|Danica Patrick|Hannah Hoekstra|Alexandra Raisman|Ella Balinska|Patrick Stewart|Emre Kentmenoğlu|Dennenesch Zoudé|Hélène Cardona|Djimon Hounsou|Ronda Rousey|Chloe Kim|Chris Pang|Murali Perumal|Noah Centineo|Anouar H. Smaine|Danny Pardo|Andreas Schröders|Jonathan Tucker|Michael Strahan,Elizabeth Banks,119,138428,241020,Action|Comédie,https://fr.web.img5.acsta.net/c_310_420/pictures/19/10/14/14/05/3710938.jpg,2.4,25 décembre 2019,"Sony Pictures,Sony Pictures Releasing France,Brownstone Productions,2.0 Entertainment","Les Charlie’s Angels ont toujours assuré la sécurité de leurs clients grâce à leurs compétences hors du commun. L’agence Townsend a maintenant étendu ses activités à l’international, avec les femmes les plus intelligentes, les plus téméraires et les mieux entraînées du monde entier – de multiples équipes de Charlie’s Angels affrontant les missions les plus périlleuses, chacune guidée par son propre Bosley.",Charlie's Angels,2.1
Elton LeBlanc|Noelle Wilcox|Lawrence Turner|Matthew McConaughey|Jane McNeill|Dallas Roberts|Jared Leto|Joji Yoshida|Scott Takeda|J.D. Evermore|Lucius Falick|Sean Boyd|Catherine Kim Poon|Rick Espaillat|Denis O'Hare|Kenneth Kynt Bryan|Bradford Cox|Steve Zahn|Cynthia LeBlanc|Kevin Rankin|Griffin Dunne|James DuMont|Tony Bentley|Michael O'Neill|Jennifer Garner|Steffie Grote|Juliet Reeves|Douglas M. Griffin|Deneen Tyler,Jean-Marc Vallée,117,106158,137097,Biopic|Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/14/01/24/12/09/007448.jpg,3.9,29 janvier 2014,"UGC Distribution,Voltage Pictures,Evolution Independent","1986, Dallas, Texas, une histoire vraie. Ron Woodroof a 35 ans, des bottes, un Stetson, c’est un cow-boy, un vrai. Sa vie : sexe, drogue et rodéo. Tout bascule quand, diagnostiqué séropositif, il lui reste 30 jours à vivre. Révolté par l’impuissance du corps médical, il recourt à des traitements alternatifs non officiels. Au fil du temps, il rassemble d’autres malades en quête de guérison : le Dallas Buyers Club est né. Mais son succès gêne, Ron doit s’engager dans une bataille contre les laboratoires et les autorités fédérales. C’est son combat pour une nouvelle cause… et pour sa propre vie.",Dallas Buyers Club,4.3
Charlie Dupont|Isma Kébé|Lambert Wilson|Camille Cottin|Olivia Côte|Hugues Jourdain|Jean-Marc Charrier|Stéfi Celma|Paul Jeanson|Philippe Vieux|Jean-Luc Bideau|Thierry Simon|Catherine Jacob|Jana Bittnerova|Hocine Mérabet|Marie-Philomène Nga|Léonard Prain|Michaël Dichter|Juliette Binoche,Noémie Saglio,94,123885,247880,Comédie,https://fr.web.img6.acsta.net/c_310_420/pictures/17/02/15/12/27/325795.jpg,3.0,29 mars 2017,"France 2 Cinéma,Gaumont,Gaumont Production,Gaumont Distribution,Flamme Film","Inséparables, Avril et sa mère Mado ne peuvent pourtant pas être plus différentes. Avril, 30 ans, est mariée, salariée et organisée à l'inverse de sa mère, éternelle ado insouciante et délurée qui vit aux crochets de sa fille depuis son divorce. Mais quand les deux femmes se retrouvent enceintes en même temps et sous le même toit, le clash est inévitable. Parce que si Mado, en pleine crise de jeunisme, n'est pas prête à être grand-mère, Avril, quant à elle, a bien du mal à imaginer sa mère... mère !","Telle Mère, Telle Fille",2.0
50 Cent|Jeff Chase|Brian Oerly|Tim Bell|Aaron Saxton|Alec Rayme|Steven Krueger|John L. Armijo|Faran Tahir|Amy Ryan|Lydia Hull|Sylvester Stallone|Jim Caviezel|Sam Neill|Arnold Schwarzenegger|Vinnie Jones|Vincent D'Onofrio|Rex Baker|Benjamin Wood|David Joseph Martinez|Matt Gerald|Caitriona Balfe|Jay Amor|Jaylen Moore|James Rawlings,Mikael Hafstrom,116,196671,135257,Action|Thriller,https://fr.web.img5.acsta.net/c_310_420/pictures/210/416/21041625_20130919114531457.jpg,1.6,13 novembre 2013,"SND,Summit Entertainment,Emmett/Furla Films,Atmosphere Entertainment MM LLC,Envision Entertainment Corporation","Ray Breslin est un ingénieur spécialisé dans la conception de prisons ultrasécurisées. Il teste lui-même l’efficacité de ses bâtiments en se faisant enfermer puis en s’évadant. Contacté par une société privée souhaitant tester un concept révolutionnaire de prison hi-tech, il se retrouve prisonnier. Piégé dans ce complexe ultra-moderne, harcelé par un directeur impitoyable et son gardien corrompu, Ray découvre une conspiration pour le faire disparaître à jamais. Sa seule chance de survie : une alliance avec Emil Rottmayer, un co-détenu ayant lui aussi un secret. Pour avoir une chance de s’évader, ils vont d’abord devoir se faire confiance.",Evasion,3.4
Taryn Manning|Adam Brook|Malik Barnhardt|Na'Keya Snoddy|Craig Chandler|Hom|Anthony Mackie|Proof|Melissa Zaglanikzny|Mekhi Phifer|Day Golfin|DJ Head|Strike|Evan Jones|Michael Bell|Venicia Foreman|Miz-Korona|Kim Basinger|Eminem|Chloe Greenfield|Jennifer Kitchen|Larry Hudson|Omar Benson Miller|Abdul Salaam El Razzac|Waverly W. Alford II|Kyla Womack|Eugene Byrd|Bushman|Mary Hannigan|Steven Monroe|Xzibit|Mike Bell|Njeri Earth|Obie Trice|Brittany Murphy|Paul Bates|Nashawn Breedlove|Michael Shannon|Allen Adams,Curtis Hanson,110,922854,41011,Musical|Drame,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/00/02/46/93/affiche.jpg,3.8,26 février 2003,"Universal Pictures,United International Pictures (UIP)","A Detroit, en 1995, Jimmy Smith Jr. a des rêves plein la tête, mais il lui manque encore les mots pour les exprimer. Sa vie d'adolescent se déroule entre banlieue blanche et quartiers noirs, le long de cette ligne de démarcation que l'on nomme ",8 Mile,3.7
Pamela Dunlap|Lydia Blanco|Judith Drake|Dustin Hoffman|Rufus Sewell|Jon Prescott|Alex O'Loughlin|Eli Wallach|Kenneth Danziger|Sarah Parish|John Krasinski|Bundle Williams|Jacob Head|Jack Black|Shannyn Sossamon|Emma Pritchard|James Franco|Darline Harris|Kate Winslet|Nicholas Downs|Terry Diab|Jay Simpson|Sarah Flind|Charles Dinsdale|Odette Annable|Kathryn Hahn|Steve Humphreys|Cameron Diaz|Siobhan Pestano|Lynden Edwards|Lindsay Lohan|Gilbert Esquivel|Shelley Berman|Edward Burns|Nikki Novak|Bill Macy|Jude Law|Hope Riley|Patrick Cavanaugh,Nancy Meyers,131,399396,60426,Comédie|Romance,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/62/83/50/18689023.jpg,2.4,27 décembre 2006,"Universal Pictures,Columbia Pictures,Columbia Pictures,Sony Pictures Entertainment,Universal Pictures France (UPF),Universal Studios,Columbia Pictures Corporation,United International Pictures (UIP),Relativity Media,United International Pictures (UIP) GmbH,Waverly Films","Une Américaine (Amanda) et une Anglaise (Iris), toutes deux déçues des hommes, décident, sans se connaître, d'échanger leurs appartements. Iris, va débarquer dans une demeure de rêve tandis que la distinguée Amanda découvre une petite maison de campagne sans prétentions. Les deux femmes pensent passer de paisibles vacances loin de la gent masculine, mais c'était sans compter l'arrivée du frère d'Iris dans la vie d'Amanda, et la rencontre de Miles pour Iris.",The Holiday,3.5
Fred Testot|Jean-Olivier Tedesco|Philippe Brigaud|Philippe Blondelle|Jean-Luc Porraz|Franck Libert|Pierre Samuel|Arnaud Baillet|Sabine Rosoli|Marie Matheron|Benoît Poelvoorde|Stéfi Celma|Anouk Grinberg|Didier Flamand|Tom Rivoire|Fanny Ardant|Clémentine Verdier|David Olivier Fischer|Gérard Depardieu,Jean Becker,97,150419,294401,Drame,https://fr.web.img5.acsta.net/c_310_420/pictures/22/06/14/15/38/5035891.jpg,2.8,24 août 2022,"ARP Sélection,ARP Sélection","""Les Volets verts"" dresse le portrait d’un monstre sacré, Jules Maugin, un acteur au sommet de sa gloire dans les années 70. Sous la personnalité célèbre, l’intimité d’un homme se révèle.",Les Volets verts,2.9
Patrick Bonnel|Rachel Khan|Charlotte Rampling|Lucas Prisor|Carole Franck|Frédéric Pierrot|Johan Leysen|Laurent Delbecque|Géraldine Pailhas|Olivier Desautel|Marine Vacth|Jeanne Ruff|Nathalie Richard|Djedje Apali|Gurvan Cloatre|Serge Hefez|Charlotte-Victoire Legrain|Iliana Zabeth|Akéla Sari|Stefano Cassetti,François Ozon,94,279414,209525,Drame,https://fr.web.img2.acsta.net/c_310_420/pictures/210/059/21005923_2013051510325393.jpg,3.7,21 août 2013,"France 2 Cinéma,Mars Films,Mars Films,Mandarin Cinéma,FOZ",Le portrait d’une jeune fille de 17 ans en 4 saisons et 4 chansons.,Jeune & Jolie,3.3
John Hurt|Tomasz Kowalski|Amanda Fairbank-Hynes|Russell Balogh|Toby Jones|Konstantin Khabenskiy|David Dencik|Stephen Graham|Svetlana Khodchenkova|John Le Carré|Jamie Thomas King|Heidi Graham|Simon McBurney|Roger Lloyd-Pack|Philip Martin Brown|Laura Carmichael|Ciarán Hinds|Christian McKay|Benedict Cumberbatch|Colin Firth|Mark Strong|Katrina Vasilieva|Tom Hardy|Stuart Graham|David Frost|Kathy Burke|Gary Oldman,Tomas Alfredson,122,277172,169913,Thriller|Espionnage,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/85/04/05/19957689.jpg,4.0,8 février 2012,"Working Title Films,Paradis Films,Kinowelt Filmproduktion,Moonfleet,StudioCanal,StudioCanal,Karla Films","1973. La guerre froide empoisonne toujours les relations internationales. Les services secrets britanniques sont, comme ceux des autres pays, en alerte maximum. Suite à une mission ratée en Hongrie, le patron du MI6 se retrouve sur la touche avec son fidèle lieutenant, George Smiley. ",La Taupe,3.0
Boubacar Balde|Elisabeth Tissot Guerraz|Adèle Galloy|Marie Suran|Demba Guiro|Sayed Farid Hossini|François Cluzet|Chantal Neuwirth|Fatoumata Kaba|Audrey Lamy|Tshishiku Kamba|Amadi Diallo|Stéphane Brel|Chloé Astor|Mohamat Hamit Moussa|Jeremy Charvet|Marine Dusehu|Irakli Maisaia|Marvin Dubart|Arnaud Cassand|Méline Poquet|Enzo Scaramuzzino|Yadaf Awel|Christophe Aironi|Saikat Barua|Antoine Gourlier|Anaïs Fabre|Aiham Deeb|Charlotte Leo,Louis-Julien Petit,97,145097,287057,Comédie,https://fr.web.img5.acsta.net/c_310_420/pictures/22/02/09/15/16/1331267.jpg,3.0,23 mars 2022,"France 3 Cinéma,Odyssée,Elemiah,Pictanovo Région Hauts de France,Apollo Films,Apollo Films,Charades","Depuis toute petite, Cathy rêve de diriger son propre restaurant. Mais à quarante ans, rien ne s'est passé comme prévu et elle se retrouve contrainte d'accepter un poste de cantinière dans un foyer pour jeunes migrants. Son rêve semble encore s’éloigner… ou pas ?",La Brigade,3.5
Kathy Bates|Ian Gomez|Brian Brightman|Alan Heckner|Robert Treveiler|Dylan Kussman|Niko Nicotera|David de Vries|David Shae|Wayne Duvall|Paul Walter Hauser|Jon Hamm|Charles Green|Desmond Phillips|Kelly Collins Lintz|John Atwood|Garon Grigsby|Mike Pniewski|Nina Arianda|Olivia Wilde|Sam Rockwell|Grant Roberts|Mike Wilson|Michael Otis (I)|Alex Collins|Jonathan Bergman|Billy Slaughter,Clint Eastwood,129,385394,226927,Drame,https://fr.web.img4.acsta.net/c_310_420/pictures/20/01/09/14/26/2410363.jpg,4.0,19 février 2020,"Warner Bros.,Warner Bros. France,The Malpaso Company,Appian Way,Misher Films","En 1996, Richard Jewell fait partie de l'équipe chargée de la sécurité des Jeux d'Atlanta. Il est l'un des premiers à alerter de la présence d'une bombe et à sauver des vies. Mais il se retrouve bientôt suspecté... de terrorisme, passant du statut de héros à celui d'homme le plus détesté des Etats-Unis. Il fut innocenté trois mois plus tard par le FBI mais sa réputation ne fut jamais complètement rétablie, sa santé étant endommagée par l'expérience.",Le Cas Richard Jewell,4.1
Lambert Wilson|Hervé Pierre|Virginie Efira|Erwan Ribard|David Clavel|Charlotte Rampling|Eléna Plonka|Guilaine Londez|Louise Chevillotte|Lauriane Riquet|Satya Dusaugey|Clotilde Courau|Nicolas Gaspar|Gaëlle Jeantet|Daphne Patakia|Olivier Rabourdin,Paul Verhoeven,131,106776,255795,Drame|Historique|Romance,https://fr.web.img3.acsta.net/c_310_420/pictures/21/05/05/15/00/1592283.jpg,3.5,9 juillet 2021,"France 2 Cinéma,Pathé,Pathé,Pathé,France 3 Cinéma,Pathé International,Topkapi Films,SBS Productions,Belga Productions","Au 17ème siècle, alors que la peste se propage en Italie, la très jeune Benedetta Carlini rejoint le couvent de Pescia en Toscane. Dès son plus jeune âge, Benedetta est capable de faire des miracles et sa présence au sein de sa nouvelle communauté va changer bien des choses dans la vie des soeurs.",Benedetta,3.0
Phil M. Rosenberg|Keith David|Monique Pelletier|Ben Stiller|Markie Post|Jackie Flynn|Hillary Matthews|Heather Rosbeck|Chris Elliott|Michael Murphy|Lin Shaye|Zen Gesner|David Shackelford|Ed Nelson|Chris (III)|Lenny Clarke|Tommy Larkins|Peter Grundy|Scott Rosenberg|Lee Evans|Billy Daniels|Dave Goryl|Matt Dillon|W. Earl Brown|Cameron Diaz|Sam|Michael Burke|Richard Jenkins|Richard Tyson|Jeffrey Tambor|Khandi Alexander|Sarah Silverman|Will Coogan|Willie Garson|Steve Sweeney|Duana Knight|Steve Tyler|Rob Moran|Clem Franek|Jonathan Richman,Peter Farrelly,119,573347,18478,Comédie,https://fr.web.img6.acsta.net/c_310_420/pictures/23/11/14/14/11/3909229.jpg,4.0,11 novembre 1998,"Les Acacias,Les Acacias,20th Century Studios","Ted, le ",Mary à tout prix,3.5
Anissa Daoud,Kaouther Ben Hania,100,24058,255512,Policier|Drame,https://fr.web.img3.acsta.net/c_310_420/pictures/17/07/10/17/33/133000.jpg,3.5,18 octobre 2017,"Film i Väst,Cinétéléfilms,Tanit Films,Jour2fête,Laika Film & Television,Schortcut Films","Lors d'une fête étudiante, Mariam, jeune Tunisienne, croise le regard de Youssef. ",La Belle et la Meute,4.0
Selin Yeninci|Ekin Koç|Erol Babaoğlu|Hatice Aslan|Selahattin Paşalı|Sinan Demirer|Ali Seçkiner Alıcı|Nizam Namidar|Erdem Şenocak,Emin Alper,131,45633,288667,Thriller|Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/22/09/05/10/24/2243533.jpg,3.7,26 avril 2023,"Gloria Films,Memento Distribution,The Match Factory","Emre, un jeune procureur déterminé et inflexible, vient d’être nommé dans une petite ville reculée de Turquie. À peine arrivé, il se heurte aux notables locaux bien décidés à défendre leurs privilèges par tous les moyens, même les plus extrêmes.",Burning Days,3.8
Tamara Donnellan|Nicolas Cage|Nadia Townsend|Adrienne Pickering|Terry Camilleri|Raymond Anthony Thomas|Lesley Anne Mitchell|Rose Byrne|Lara Robinson|Andrew Lyons|D.G. Maloney|Alan Hopgood|Jake Bradley|Liam Hemsworth|Jayson Sutcliffe|Chandler Canterbury|Luke Calder|Sally Anne Arnott|Ali Ammouchi|Brett Robson|Ben Mendelsohn|Gareth Yuen|Travis Waite|Alethea McGrath|Giovanni Bartuccio|Angie Diaz|Clement Tang|Clem Maloney|Danielle Carter|David Lennie,Alex Proyas,121,465607,59827,Science Fiction|Thriller,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/68/32/64/19055024.jpg,2.8,1 avril 2009,"SND,Escape Artists,Summit Entertainment,Contender Entertainment","Pour fêter l'anniversaire d'une école, une cérémonie est organisée au cours de laquelle une capsule temporelle contenant des messages écrits par des enfants 50 ans auparavant est déterrée et ouverte. Chaque enfant emporte chez lui un message, mais celui du petit Caleb est illisible, car il s'agit d'une suite incohérente de chiffres.",Prédictions,2.8
Monsieur Poulpe|Swann Daniel|Audrey Pirault|Valentin Jean|Jenny Letellier|Simon Astier|Mcfly|Julie Farenc-Deramond|Vincent Tirel|Alex Ramires|Marc Riso|Arnaud Ducret|Bruno Muschio|Kyan Khojandi|David Marsais|Carlito|Fabien Fuhrmann|Florent Dorin|Lénie Cherino|Mathieu Poggi|Slimane-Baptiste Berhoun|Raphaël Descraques|Ludovik|Enya Baroux|Assa Sylla|Davy Mourier,François Descraques,102,147188,268603,Action|Aventure|Science Fiction|Comédie,https://fr.web.img4.acsta.net/c_310_420/pictures/22/08/23/14/53/3574724.jpg,3.4,7 septembre 2022,"France 2 Cinéma,Scope Pictures,Pyramide Productions,KMBO,Elle Driver","2555. Dans un futur dévasté, l’apocalypse menace la Terre. Le dernier espoir repose sur un homme capable de voyager dans le temps. Sa mission : retourner dans le passé et changer le cours des événements. Mais la Brigade Temporelle, une police du temps, le traque à chaque époque. Débute alors une course contre la montre pour le Visiteur du Futur…",Le Visiteur du futur,3.2
Shirley Henderson|Brendan Gleeson|David Tennant|Clémence Poésy|Shefali Chowdhury|Alfred Enoch|Miranda Richardson|Alan Rickman|Matthew Lewis|Stanislav Ianevski|Maggie Smith|James Waylett|Rupert Grint|Michael Gambon|Frances de la Tour|Mark Williams|David Bradley (IV)|Ralph Fiennes|Robbie Coltrane|Devon Murray|Timothy Spall|Angelica Mandy|James Phelps|Roger Lloyd-Pack|Warwick Davis|Oliver Phelps|Afshan Azad|Chris Rankin|Emma Watson|Daniel Radcliffe|Jeff Rawle|Jason Isaacs|Katie Leung|Tom Felton|Robert Pattinson|Pedja Bjelac|Bonnie Wright|Robert Hardy|Josh Herdman|Gary Oldman,Mike Newell,157,3088796,53756,Fantastique,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/35/52/34/18450888.jpg,4.0,30 novembre 2005,"Warner Bros.,Warner Bros. France,Heyday Films","La quatrième année à l'école de Poudlard est marquée par le ""Tournoi des trois sorciers"". Les participants sont choisis par la fameuse ""coupe de feu"" qui est à l'origine d'un scandale. Elle sélectionne Harry Potter alors qu'il n'a pas l'âge légal requis !",Harry Potter et la Coupe de Feu,3.9
